Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-December-2025,15970.00,16168.50,15852.35,16116.00,16024.325108069164265129,5552,1030,88967053.00,1944,35.01,316.15,146.00
28-November-2025,15901.00,16041.80,15854.00,15894.10,15921.929630291123414895,5599,1466,89146884.00,3595,64.21,187.80,-6.90
27-November-2025,16118.00,16164.95,15875.90,15902.60,15965.099861303744798890,12978,3507,207195066.00,5063,39.01,289.05,-215.40
26-November-2025,15950.00,16200.00,15950.00,16154.55,16096.306823316764572977,6639,2098,106863381.00,3948,59.47,250.00,204.55
25-November-2025,15955.00,16059.20,15850.10,15882.95,15986.613371064732932437,5654,1202,90388312.00,2741,48.48,209.10,-72.05
24-November-2025,15990.30,16082.80,15910.00,15958.35,16002.543169608595548733,5212,1118,83405255.00,3408,65.39,172.80,-31.95
21-November-2025,15820.95,16150.00,15749.45,15980.25,16021.114804097911941815,12787,2300,204861995.00,4989,39.02,400.55,159.30
20-November-2025,15800.00,15822.95,15621.80,15799.40,15771.676067220397913849,10354,3792,163299934.00,1432,13.83,201.15,-0.60
19-November-2025,15901.25,15939.80,15724.40,15759.00,15796.404638594911056068,4441,879,70151833.00,2707,60.95,215.40,-142.25
18-November-2025,15880.00,15992.60,15760.00,15928.85,15900.395309882747068676,5373,1162,85432824.00,2820,52.48,232.60,48.85
17-November-2025,15639.40,15890.05,15639.40,15879.45,15822.105745584618824055,4473,1883,70772279.00,2356,52.67,250.65,240.05
14-November-2025,15740.00,15740.00,15579.40,15678.55,15641.212420994778785380,3639,1374,56918372.00,1656,45.51,160.60,-61.45
13-November-2025,15748.35,15802.75,15665.00,15755.50,15748.430471124620060790,5264,1232,82899738.00,1157,21.98,137.75,7.15
12-November-2025,15643.30,15726.00,15570.00,15687.10,15656.486588339614276213,4511,1086,70626411.00,2685,59.52,156.00,43.80
11-November-2025,15640.00,15675.00,15520.00,15638.60,15577.394646365422396856,4072,1332,63431151.00,2453,60.24,155.00,-1.40
10-November-2025,15410.00,15638.00,15410.00,15582.30,15522.013964686998394863,6230,1868,96702147.00,3285,52.73,228.00,172.30
7-November-2025,15460.05,15500.00,15260.20,15478.10,15387.797550372042471365,47844,3482,736213786.00,42466,88.76,239.80,18.05
6-November-2025,15571.85,15571.85,15307.55,15453.45,15444.639094592706441246,21471,6067,331611846.00,5929,27.61,264.30,-118.40
4-November-2025,15672.55,15672.55,15353.90,15370.45,15492.890043251437998840,22427,4437,347459045.00,16738,74.63,318.65,-302.10
3-November-2025,16089.60,16101.55,15531.00,15646.15,15667.578919685327478960,43728,14680,685111891.00,26895,61.51,570.55,-443.45
31-October-2025,16229.40,16512.00,15958.10,16191.90,16241.919184820801124385,14230,3729,231122510.00,5425,38.12,553.90,-37.50
30-October-2025,16170.05,16274.90,16078.55,16205.60,16192.902395964691046658,3965,1743,64204858.00,1551,39.12,196.35,35.55
29-October-2025,16315.90,16427.30,16050.00,16143.65,16255.499002719854941069,5515,2023,89649077.00,2198,39.85,377.30,-172.25
28-October-2025,16423.25,16495.00,16260.60,16313.75,16369.499717217419406964,12377,2807,202605298.00,10515,84.96,234.40,-109.50
27-October-2025,16322.05,16406.25,16282.00,16383.80,16346.831692032229185317,3351,1129,54778233.00,1807,53.92,124.25,61.75
24-October-2025,16400.00,16413.60,16200.00,16263.35,16291.406080799666805497,2401,1150,39115666.00,921,38.36,213.60,-136.65
23-October-2025,16673.90,16673.90,16339.00,16383.30,16389.409954789015405224,23888,4952,391510225.00,7064,29.57,334.90,-290.60
21-October-2025,16350.05,16476.25,16331.65,16389.50,16403.910223525100769512,2729,769,44766271.00,1517,55.59,144.60,39.45
20-October-2025,16499.95,16519.75,16384.75,16432.60,16421.727578284547311095,70512,2992,1157928855.00,67215,95.32,135.00,-67.35
17-October-2025,16339.25,16547.95,16327.45,16399.90,16409.008826488612457696,21866,3768,358799387.00,18100,82.78,220.50,60.65
16-October-2025,16299.85,16330.00,16200.00,16295.50,16288.771313005600497822,25712,5475,418816888.00,8186,31.84,130.00,-4.35
15-October-2025,16300.00,16370.00,16200.00,16219.60,16295.019140551698254832,5329,2848,86836157.00,1958,36.74,170.00,-80.40
14-October-2025,16316.05,16322.00,16125.00,16255.25,16211.610680799021606196,4906,2132,79534162.00,1918,39.09,197.00,-60.80
13-October-2025,16251.00,16431.00,16212.55,16315.40,16326.348874153888658654,14478,4975,236372879.00,7038,48.61,218.45,64.40
10-October-2025,15952.15,16319.90,15914.70,16276.05,16155.797432239657631954,6309,3482,101926926.00,2183,34.60,405.20,323.90
9-October-2025,16079.95,16079.95,15862.00,15976.50,15933.310616929698708751,4182,1657,66633105.00,1969,47.08,217.95,-103.45
8-October-2025,16085.05,16236.00,15990.65,16010.65,16048.490472392094301161,11283,1466,181075118.00,9561,84.74,245.35,-74.40
7-October-2025,16005.00,16155.00,15977.20,16107.00,16100.069780635400907715,5288,1908,85137169.00,2657,50.25,177.80,102.00
6-October-2025,15810.20,16058.50,15710.65,16004.35,15980.766935227393194105,18866,5060,301493149.00,12090,64.08,347.85,194.15
3-October-2025,15800.45,16015.35,15740.25,15805.45,15823.642094220865916460,10486,3970,165926711.00,4183,39.89,275.10,5.00
1-October-2025,16029.20,16099.95,15855.80,15971.20,15908.389510671525247267,15368,2964,244480130.00,10543,68.60,244.15,-58.00
30-September-2025,15951.45,16052.10,15925.00,16028.55,15985.544782515534604671,9334,4107,149209075.00,4367,46.79,127.10,77.10
29-September-2025,16369.95,16369.95,15951.05,15998.05,16105.561124862486248624,14544,5983,234239281.00,5473,37.63,418.90,-371.90
26-September-2025,16268.05,16438.20,16184.00,16266.70,16333.051637651224550014,23723,5694,387468984.00,12485,52.63,254.20,-1.35
25-September-2025,16201.50,16372.45,16080.00,16270.45,16232.670689177968447273,18065,6889,293243196.00,9519,52.69,292.45,68.95
24-September-2025,16148.25,16373.60,16059.05,16246.50,16236.731293857920050461,12683,4632,205930463.00,4899,38.63,314.55,98.25
23-September-2025,16130.05,16321.00,16050.00,16097.95,16198.141298628407057915,28507,9265,461760414.00,13197,46.29,271.00,-32.10
22-September-2025,15835.20,15996.75,15771.20,15808.35,15872.549924242424242424,13200,3615,209517659.00,8950,67.80,225.55,-26.85
19-September-2025,15975.00,16016.00,15808.30,15870.90,15880.224862605464819258,12919,3677,205156625.00,6510,50.39,207.70,-104.10
18-September-2025,15974.75,15974.75,15706.85,15818.65,15816.101851851851851851,19440,6841,307465020.00,8628,44.38,267.90,-156.10
17-September-2025,15635.00,15813.00,15575.00,15800.30,15738.123518575376112987,32570,6654,512590683.00,21769,66.84,238.00,165.30
16-September-2025,15356.50,15598.30,15295.00,15571.35,15442.438823031329381879,9448,2795,145900162.00,3203,33.90,303.30,214.85
15-September-2025,15350.00,15378.00,15250.00,15263.15,15302.678493512458376392,8709,1351,133271027.00,6659,76.46,128.00,-86.85
12-September-2025,15050.20,15374.00,15050.20,15324.90,15318.273691943514815117,24502,4641,375328342.00,19002,77.55,323.80,274.70
11-September-2025,15108.90,15186.90,15035.00,15096.35,15108.124429180661961731,26497,5989,400319973.00,6928,26.15,151.90,-12.55
10-September-2025,15399.95,15399.95,15077.60,15123.40,15224.198861904278020526,49205,9450,749106705.00,14253,28.97,322.35,-276.55
9-September-2025,15273.95,15380.00,15206.15,15361.40,15313.659442027898605069,26668,6189,408384670.00,14009,52.53,173.85,87.45
8-September-2025,14904.50,15316.85,14850.00,15258.10,15167.623621816762610986,20498,7566,310905949.00,10601,51.72,466.85,353.60
5-September-2025,14802.15,14946.00,14705.25,14904.50,14810.451897616946160635,11330,2377,167802420.00,6692,59.06,240.75,102.35
4-September-2025,15349.85,15349.85,14630.00,14655.65,14807.004235460214126044,76497,14353,1132691403.00,23547,30.78,719.85,-694.20
3-September-2025,14870.50,14988.00,14745.00,14921.00,14871.294621394230769230,13312,2475,197966674.00,6352,47.72,243.00,50.50
2-September-2025,14878.95,14935.70,14788.00,14846.45,14852.244915674603174603,8064,841,119768503.00,4878,60.49,147.70,-32.50
1-September-2025,14839.85,14934.90,14665.00,14880.05,14795.423598820058997050,6780,1355,100312972.00,2566,37.85,269.90,40.20
29-August-2025,14799.95,14850.80,14687.55,14789.95,14758.205263157894736842,40660,2435,600068626.00,35915,88.33,163.25,-10.00
28-August-2025,14940.65,14940.65,14634.05,14760.60,14760.076923076923076923,7293,1435,107645241.00,4066,55.75,306.60,-180.05
26-August-2025,14458.15,14823.45,14387.75,14711.30,14697.867296643042552570,34287,5567,503945776.00,8674,25.30,435.70,253.15
25-August-2025,14375.15,14472.00,14278.00,14458.15,14397.098925527973323453,8097,1891,116573310.00,4262,52.64,194.00,83.00
22-August-2025,14210.05,14375.00,14210.05,14351.05,14318.693011861784424961,7756,1603,111055783.00,3295,42.48,164.95,141.00
21-August-2025,14248.95,14399.70,14171.00,14282.40,14279.942305232186260713,7817,1317,111626309.00,2951,37.75,228.70,33.45
20-August-2025,14305.05,14316.70,14197.20,14211.75,14247.097548898242139143,16156,3593,230176108.00,10096,62.49,119.50,-93.30
19-August-2025,14068.00,14268.15,13974.05,14248.50,14119.482076593291782253,27757,4082,391914464.00,12108,43.62,294.10,180.50
18-August-2025,13520.05,14120.00,13520.05,14075.30,13969.310565888405223585,63175,11359,882511195.00,32598,51.60,599.95,555.25
14-August-2025,12850.00,12950.00,12825.00,12920.45,12909.436270418504828901,8387,1135,108271442.00,5960,71.06,125.00,70.45
13-August-2025,12801.65,12931.00,12750.05,12830.70,12846.167501295113106544,17373,3090,223176468.00,14496,83.44,180.95,29.05
12-August-2025,12582.40,12955.00,12582.40,12837.85,12848.570534268753372908,9265,2069,119042006.00,3496,37.73,372.60,255.45
11-August-2025,12555.20,12624.95,12495.00,12583.80,12566.318650421743205248,2134,556,26816524.00,916,42.92,129.95,28.60
8-August-2025,12625.60,12720.00,12562.35,12578.90,12648.594491017964071856,8350,1374,105615764.00,6544,78.37,157.65,-46.70
7-August-2025,12539.00,12649.70,12431.35,12625.60,12547.733588460406240800,3397,1032,42624651.00,1819,53.55,218.35,86.60
6-August-2025,12586.50,12611.00,12480.70,12525.15,12546.508117791960586720,8931,1235,112052864.00,7117,79.69,130.30,-61.35
5-August-2025,12415.00,12577.75,12402.55,12524.50,12513.672667107875579086,7555,1239,94540797.00,3757,49.73,175.20,109.50
4-August-2025,12360.50,12410.45,12226.05,12363.85,12323.736455013483696984,4079,703,50268521.00,2092,51.29,184.40,3.35
1-August-2025,12598.35,12779.95,12272.05,12299.35,12542.181276595744680851,12925,2113,162107693.00,6584,50.94,507.90,-299.00
31-July-2025,12480.05,12750.05,12461.00,12634.45,12579.499204364628324619,8798,2559,110674434.00,3749,42.61,289.05,154.40
30-July-2025,12399.55,12634.95,12399.55,12622.35,12577.335187760778859527,5752,1486,72344832.00,2816,48.96,235.40,222.80
29-July-2025,12310.10,12511.00,12268.00,12474.30,12356.272952853598014888,3627,572,44816202.00,1852,51.06,243.00,164.20
28-July-2025,12377.85,12533.00,12301.90,12336.00,12429.706086095992083127,4042,809,50240872.00,2408,59.57,231.10,-41.85
25-July-2025,12565.00,12565.00,12358.65,12400.25,12436.030179445350734094,4904,888,60986292.00,2618,53.38,206.35,-164.75
24-July-2025,12641.00,12663.30,12525.00,12554.10,12598.650519031141868512,1445,318,18205050.00,478,33.08,138.30,-86.90
23-July-2025,12573.50,12715.05,12530.10,12625.50,12644.984422038514837291,20927,3084,264621589.00,14873,71.07,184.95,52.00
22-July-2025,12459.95,12522.85,12318.30,12497.10,12414.559447459299457326,2027,545,25164312.00,790,38.97,204.55,37.15
21-July-2025,12423.00,12455.00,12346.00,12402.30,12400.705783385909568874,4755,1037,58965356.00,2652,55.77,109.00,-20.70
18-July-2025,12544.95,12544.95,12370.00,12422.70,12439.262180161233788994,2853,630,35489215.00,1141,39.99,174.95,-122.25
17-July-2025,12545.85,12615.00,12468.40,12478.10,12556.103566009104704097,5272,1007,66195778.00,3770,71.51,146.60,-67.75
16-July-2025,12490.75,12569.55,12445.00,12565.60,12515.933132530120481927,1660,463,20776449.00,905,54.52,124.55,74.85
15-July-2025,12490.00,12598.60,12490.00,12534.95,12516.721087533156498673,7540,1194,94376077.00,6344,84.14,108.60,44.95
14-July-2025,12588.00,12614.10,12428.15,12515.50,12523.882416787264833574,2764,704,34616011.00,1149,41.57,185.95,-72.50
11-July-2025,12632.80,12670.05,12524.25,12577.50,12583.536478811708169506,4578,963,57607430.00,1514,33.07,145.80,-55.30
10-July-2025,12547.80,12666.30,12410.00,12647.90,12607.538381562987350545,5771,1431,72758104.00,2211,38.31,256.30,100.10
9-July-2025,12458.25,12534.00,12449.90,12468.60,12491.566400000000000000,4375,1107,54650603.00,2754,62.95,84.10,10.35
8-July-2025,12554.25,12554.25,12367.50,12419.85,12429.804176072234762979,3544,1148,44051226.00,1858,52.43,186.75,-134.40
7-July-2025,12581.10,12676.40,12477.55,12520.95,12536.122823098075160403,4364,1704,54707640.00,1995,45.71,198.85,-60.15
4-July-2025,12798.80,12798.80,12610.00,12648.75,12648.681546961325966850,4525,1668,57235284.00,2480,54.81,188.80,-150.05
3-July-2025,12687.50,12818.95,12588.95,12752.45,12739.559320859320859320,14430,4245,183831841.00,7801,54.06,230.00,64.95
2-July-2025,12352.15,12646.75,12352.15,12624.55,12549.166365664506533517,9413,2795,118125303.00,4818,51.18,294.60,272.40
1-July-2025,12411.95,12455.00,12320.05,12443.05,12403.505298759864712514,4435,1207,55009546.00,1742,39.28,134.95,31.10
30-June-2025,12646.15,12674.15,12345.00,12398.95,12461.488026295194866176,6389,2084,79616447.00,3356,52.53,329.15,-247.20
27-June-2025,12749.00,12789.95,12623.90,12644.90,12687.210180055401662049,2888,1064,36640663.00,1357,46.99,166.05,-104.10
26-June-2025,12767.00,12861.55,12695.00,12716.45,12776.066477070742979025,2813,1086,35939075.00,1278,45.43,166.55,-50.55
25-June-2025,12615.25,12807.30,12615.00,12766.35,12733.388423153692614770,2505,985,31897138.00,871,34.77,192.30,151.10
24-June-2025,12751.20,12849.00,12588.20,12610.50,12667.674921070693205216,36425,5100,461420059.00,11688,32.09,260.80,-140.70
23-June-2025,12700.05,12780.00,12662.60,12702.10,12716.445919044459190444,6028,1805,76654736.00,2721,45.14,117.40,2.05
20-June-2025,12849.15,12889.85,12723.05,12806.15,12768.901597676107480029,16524,3740,210993330.00,12877,77.93,166.80,-43.00
19-June-2025,12736.20,12823.00,12722.00,12806.15,12795.198561520678140251,3893,1417,49811708.00,1575,40.46,101.00,69.95
18-June-2025,12634.35,12880.10,12555.35,12741.70,12758.525470310443601455,25834,4431,329603747.00,20000,77.42,324.75,107.35
17-June-2025,12520.00,12609.90,12485.55,12595.35,12548.645115952213633169,5692,1174,71426888.00,2169,38.11,124.35,75.35
16-June-2025,12320.50,12564.70,12320.50,12535.25,12501.888616006934412019,6922,1558,86538073.00,2798,40.42,244.20,214.75
13-June-2025,12112.05,12425.80,12112.05,12411.45,12331.458128078817733990,4060,837,50065720.00,1066,26.26,313.75,299.40
12-June-2025,12420.30,12489.00,12310.30,12382.30,12400.453413654618473895,2490,537,30877129.00,915,36.75,178.70,-38.00
11-June-2025,12397.85,12555.00,12397.85,12451.65,12473.396978250041507554,6023,1572,75127270.00,2204,36.59,157.15,53.80
10-June-2025,12562.05,12731.15,12457.00,12534.10,12577.614019997849693581,18602,3935,233968776.00,2987,16.06,274.15,-27.95
9-June-2025,12450.30,12654.65,12450.30,12637.95,12567.229473684210526315,3800,819,47755472.00,981,25.82,204.35,187.65
6-June-2025,12147.70,12533.60,12100.45,12459.70,12404.860488651149342200,6917,1474,85804420.00,2530,36.58,433.15,312.00
5-June-2025,12187.05,12260.35,12019.75,12123.40,12117.317910664920704204,6873,1958,83282326.00,2838,41.29,240.60,-63.65
4-June-2025,12127.10,12250.05,12127.10,12164.25,12194.123589001447178002,3455,803,42130697.00,1016,29.41,122.95,37.15
3-June-2025,12271.00,12339.95,12058.25,12127.10,12154.295046439628482972,9690,2619,117775119.00,2119,21.87,281.70,-143.90
2-June-2025,12200.00,12320.25,12139.00,12290.35,12228.618574514038876889,4630,1477,56618504.00,2017,43.56,181.25,90.35
30-May-2025,12340.80,12496.40,12258.35,12317.55,12343.240221402214022140,2710,762,33450181.00,1063,39.22,238.05,-23.25
29-May-2025,12376.20,12420.40,12269.00,12385.90,12363.702446724546172059,2534,627,31329622.00,782,30.86,151.40,9.70
28-May-2025,12414.50,12414.50,12310.00,12329.65,12355.744797371303395399,2739,737,33842385.00,1152,42.06,104.50,-84.85
27-May-2025,12400.75,12475.45,12295.00,12418.05,12386.586763702524448487,13191,4307,163391466.00,7103,53.85,180.45,17.30
26-May-2025,12452.10,12543.20,12400.00,12415.85,12454.098727210182318541,2907,708,36204065.00,1040,35.78,143.20,-36.25
23-May-2025,12445.00,12494.70,12427.00,12452.10,12462.572050673000791765,2526,797,31480457.00,1009,39.94,67.70,7.10
22-May-2025,12600.30,12600.30,12392.05,12445.85,12459.180363636363636363,2750,943,34262746.00,1091,39.67,208.25,-154.45
21-May-2025,12660.00,12805.00,12597.00,12612.85,12701.821085432355232407,3851,1187,48914713.00,1209,31.39,208.00,-47.15
20-May-2025,12975.25,13012.65,12611.60,12645.70,12734.875124675842808697,5013,1474,63839929.00,1556,31.04,401.05,-329.55
19-May-2025,12974.95,13039.95,12935.00,12987.95,12975.077927731824118415,2297,645,29803754.00,1111,48.37,104.95,13.00
16-May-2025,12999.80,13080.00,12912.00,12994.00,12998.008577964163171940,5246,1698,68187553.00,2082,39.69,168.00,-5.80
15-May-2025,12460.00,13018.95,12460.00,12947.30,12814.078740677183024222,15151,3012,194146107.00,6184,40.82,558.95,487.30
14-May-2025,12529.40,12692.00,12422.30,12672.00,12599.181717246484085862,5404,1436,68085978.00,2672,49.44,269.70,142.60
13-May-2025,12679.70,12700.00,12430.00,12484.15,12514.495055754260467073,14259,3610,178444185.00,6903,48.41,270.00,-195.55
12-May-2025,12469.95,12628.45,12415.00,12615.40,12540.863580571628967210,5703,1450,71520545.00,3504,61.44,213.45,145.45
9-May-2025,12309.95,12358.45,12200.00,12252.35,12265.818311874105865522,3495,888,42869035.00,1268,36.28,158.45,-57.60
8-May-2025,12526.40,12579.95,12332.50,12390.35,12423.384334550282110852,6026,2032,74863314.00,1963,32.58,247.45,-136.05
7-May-2025,12280.70,12650.40,12280.70,12629.15,12582.573648805381581999,4311,1143,54243475.00,1938,44.95,369.70,348.45
6-May-2025,12434.00,12598.95,12372.10,12577.75,12544.608616244091104426,18616,3202,233530434.00,8728,46.88,226.85,143.75
5-May-2025,12444.35,12493.10,12362.00,12464.05,12436.963998952696805725,22916,2653,285005467.00,17588,76.75,131.10,19.70
2-May-2025,12222.40,12722.00,12222.40,12409.20,12524.952626792995218679,34091,6232,426988160.00,12020,35.26,499.60,186.80
30-April-2025,11800.25,12320.00,11800.25,12260.55,12140.661607181577692007,23059,4346,279951516.00,10524,45.64,519.75,460.30
29-April-2025,11850.00,11933.00,11742.15,11847.05,11827.826856561546286876,9830,3285,116267538.00,4603,46.83,190.85,-2.95
28-April-2025,11620.00,11898.35,11332.05,11850.75,11687.314816793077662642,9361,2028,109404954.00,3728,39.82,566.30,230.75
25-April-2025,11866.35,12047.70,11604.30,11685.90,11802.568276195074843070,20710,4541,244431189.00,7106,34.31,443.40,-180.45
24-April-2025,11866.20,12043.50,11854.25,11900.80,11922.754168320762207225,10076,2323,120133671.00,4944,49.07,189.25,34.60
23-April-2025,11784.25,11960.00,11744.00,11910.75,11835.341139057531078346,3459,878,40938445.00,1674,48.40,216.00,126.50
22-April-2025,11755.65,11771.50,11615.15,11733.55,11705.168873258860846779,14502,3412,169748359.00,6778,46.74,156.35,-22.10
21-April-2025,11747.90,11770.25,11582.90,11745.30,11734.943807965084560829,18330,3134,215101520.00,14839,80.95,187.35,-2.60
17-April-2025,11650.05,11728.25,11524.55,11691.30,11640.624182551829692500,7187,1430,83661166.00,3546,49.34,203.70,41.25
16-April-2025,11819.95,11819.95,11614.10,11664.25,11677.317262693156732891,11325,2125,132245618.00,7671,67.74,205.85,-155.70
15-April-2025,11750.20,11937.70,11703.45,11852.15,11872.553460412063916148,19463,3117,231075508.00,11679,60.01,234.25,101.95
11-April-2025,11498.00,11675.00,11490.10,11602.80,11609.982359097024966362,6689,1483,77659172.00,2439,36.46,184.90,104.80
9-April-2025,11430.00,11535.80,11429.45,11461.95,11478.536571428571428571,5250,1478,60262317.00,2324,44.27,106.35,31.95
8-April-2025,11556.00,11556.00,11294.00,11456.30,11433.675461448921900116,18041,5083,206274939.00,7478,41.45,262.00,-99.70
7-April-2025,11111.25,11353.80,11072.20,11327.25,11210.813735391718366758,6931,2157,77702150.00,2572,37.11,281.60,216.00
4-April-2025,11618.95,11618.95,11333.10,11481.55,11434.594485927627800114,3482,866,39815258.00,897,25.76,285.85,-137.40
3-April-2025,11600.05,11798.00,11600.05,11682.80,11713.527959331880900508,1377,468,16129528.00,459,33.33,197.95,82.75
2-April-2025,11483.75,11730.00,11420.00,11715.05,11658.602669404517453798,4870,1562,56777395.00,1329,27.29,310.00,231.30
1-April-2025,11476.00,11538.70,11289.45,11475.55,11435.573148302959371342,11962,3557,136792326.00,4215,35.24,249.25,-0.45
28-March-2025,11721.60,11746.80,11400.10,11521.45,11560.674468657519504977,7434,1601,85942054.00,3543,47.66,346.70,-200.15
27-March-2025,11740.05,11824.70,11640.05,11721.65,11774.710813397129186602,36575,4841,430660048.00,30213,82.61,184.65,-18.40
26-March-2025,11848.95,11868.85,11720.00,11731.70,11792.153491755577109602,16496,1637,194523364.00,13232,80.21,148.85,-117.25
25-March-2025,11940.00,12067.00,11805.50,11897.30,11943.621907804655408489,10955,3499,130842378.00,3824,34.91,261.50,-42.70
24-March-2025,11739.60,11983.00,11739.60,11922.85,11937.416565949560873418,24822,3424,296310554.00,19947,80.36,243.40,183.25
21-March-2025,11736.05,11920.00,11707.85,11739.55,11873.993577111159769359,27402,3409,325371172.00,22860,83.42,212.15,3.50
20-March-2025,11621.30,11770.05,11586.55,11735.90,11688.092185226397329453,11683,3135,136551981.00,6332,54.20,183.50,114.60
19-March-2025,11744.00,11744.00,11550.00,11621.05,11617.172944382112518031,12478,1933,144959084.00,10376,83.15,194.00,-122.95
18-March-2025,11550.00,11734.70,11506.00,11720.20,11677.569006781013163143,10028,2376,117102662.00,4781,47.68,228.70,170.20
17-March-2025,11450.25,11755.65,11450.25,11557.50,11549.107566312186774232,8181,884,94483249.00,5716,69.87,305.40,107.25
13-March-2025,11655.05,11673.80,11491.50,11508.65,11605.914771241830065359,7650,1294,88785248.00,5786,75.63,182.30,-146.40
